datetime,symbol,open,high,low,close,volume
2024-06-28 21:00:00,BINANCE:BTCUSDT,60427.84,61224.0,60383.77,60986.68,11509.55904
2024-06-29 21:00:00,BINANCE:BTCUSDT,60986.68,63058.76,60712.21,62772.01,17326.30136
2024-06-30 21:00:00,BINANCE:BTCUSDT,62772.01,63861.76,62497.2,62899.99,24547.10538
2024-07-01 21:00:00,BINANCE:BTCUSDT,62900.0,63288.83,61806.28,62135.47,18573.11875
2024-07-02 21:00:00,BINANCE:BTCUSDT,62135.46,62285.94,59400.0,60208.58,32160.11127
2024-07-03 21:00:00,BINANCE:BTCUSDT,60208.57,60498.19,56771.0,57050.01,54568.77276
2024-07-04 21:00:00,BINANCE:BTCUSDT,57050.02,57546.0,53485.93,56628.79,81348.24756
2024-07-05 21:00:00,BINANCE:BTCUSDT,56628.79,58475.0,56018.0,58230.13,21651.31558
2024-07-06 21:00:00,BINANCE:BTCUSDT,58230.13,58449.46,55724.37,55857.81,19118.93918
2024-07-07 21:00:00,BINANCE:BTCUSDT,55857.81,58236.73,54260.16,56714.62,48090.2049
2024-07-08 21:00:00,BINANCE:BTCUSDT,56714.61,58296.0,56289.45,58050.0,27732.20788
2024-07-09 21:00:00,BINANCE:BTCUSDT,58050.0,59470.0,57157.79,57725.85,24951.73799
2024-07-10 21:00:00,BINANCE:BTCUSDT,57725.85,59650.0,57050.0,57339.89,29761.05735
2024-07-11 21:00:00,BINANCE:BTCUSDT,57339.89,58526.68,56542.47,57889.1,23652.4569
2024-07-12 21:00:00,BINANCE:BTCUSDT,57889.09,59850.0,57756.63,59204.02,15357.74519
2024-07-13 21:00:00,BINANCE:BTCUSDT,59204.01,61420.69,59194.01,60797.91,21178.33907
2024-07-14 21:00:00,BINANCE:BTCUSDT,60797.91,64900.0,60632.3,64724.14,38690.9782
2024-07-15 21:00:00,BINANCE:BTCUSDT,64724.06,65388.97,62373.24,65043.99,42530.52915
2024-07-16 21:00:00,BINANCE:BTCUSDT,65044.0,66128.63,63854.0,64087.99,29567.52954
2024-07-17 21:00:00,BINANCE:BTCUSDT,64087.99,65133.3,63238.48,63987.92,22568.7225
2024-07-18 21:00:00,BINANCE:BTCUSDT,63987.92,67386.0,63300.67,66660.0,35634.72739
2024-07-19 21:00:00,BINANCE:BTCUSDT,66660.01,67598.0,66222.46,67139.96,14386.92434
2024-07-20 21:00:00,BINANCE:BTCUSDT,67139.97,68366.66,65777.0,68165.34,21819.11191
2024-07-21 21:00:00,BINANCE:BTCUSDT,68165.35,68474.55,66559.97,67532.01,21451.04303
2024-07-22 21:00:00,BINANCE:BTCUSDT,67532.0,67750.98,65441.08,65936.01,31406.15316
2024-07-23 21:00:00,BINANCE:BTCUSDT,65936.0,67102.01,65111.0,65376.0,23082.56277
2024-07-24 21:00:00,BINANCE:BTCUSDT,65376.01,66175.49,63456.7,65799.95,35126.42934
2024-07-25 21:00:00,BINANCE:BTCUSDT,65799.95,68200.0,65722.63,67907.99,24244.36023
2024-07-26 21:00:00,BINANCE:BTCUSDT,67908.0,69399.99,66650.0,67896.5,31710.21921
2024-07-27 21:00:00,BINANCE:BTCUSDT,67896.49,68318.43,67066.66,68249.88,10868.69394
2024-07-28 21:00:00,BINANCE:BTCUSDT,68249.88,70079.99,66428.0,66784.69,36467.29633
2024-07-29 21:00:00,BINANCE:BTCUSDT,66784.68,67000.0,65302.67,66188.0,23132.25441
2024-07-30 21:00:00,BINANCE:BTCUSDT,66188.0,66849.24,64530.0,64628.0,22625.43905
2024-07-31 21:00:00,BINANCE:BTCUSDT,64628.01,65659.78,62302.0,65354.02,35542.26854
2024-08-01 21:00:00,BINANCE:BTCUSDT,65354.02,65596.14,61230.01,61498.33,38820.42937
2024-08-02 21:00:00,BINANCE:BTCUSDT,61498.34,62198.22,59850.0,60697.99,28034.71567
2024-08-03 21:00:00,BINANCE:BTCUSDT,60697.99,61117.63,57122.77,58161.0,31616.52003
2024-08-04 21:00:00,BINANCE:BTCUSDT,58161.0,58305.59,49000.0,54018.81,162065.59186
2024-08-05 21:00:00,BINANCE:BTCUSDT,54018.82,57040.99,53950.0,56022.01,55884.77676
2024-08-06 21:00:00,BINANCE:BTCUSDT,56022.0,57736.05,54558.62,55134.16,44269.37684
2024-08-07 21:00:00,BINANCE:BTCUSDT,55133.76,62745.14,54730.0,61685.99,48349.52949
2024-08-08 21:00:00,BINANCE:BTCUSDT,61686.0,61744.37,59535.0,60837.99,30972.48017
2024-08-09 21:00:00,BINANCE:BTCUSDT,60837.99,61470.58,60242.0,60923.51,9995.20621
2024-08-10 21:00:00,BINANCE:BTCUSDT,60923.51,61858.0,58286.73,58712.59,19189.84512
2024-08-11 21:00:00,BINANCE:BTCUSDT,58712.59,60711.09,57642.21,59346.64,37009.91743
2024-08-12 21:00:00,BINANCE:BTCUSDT,59346.64,61578.1,58392.88,60587.15,27858.95851
2024-08-13 21:00:00,BINANCE:BTCUSDT,60587.16,61800.0,58433.18,58683.39,28422.76326
2024-08-14 21:00:00,BINANCE:BTCUSDT,58683.39,59849.38,56078.54,57541.06,37686.17622
2024-08-15 21:00:00,BINANCE:BTCUSDT,57541.05,59817.76,57098.62,58874.6,27610.84344
2024-08-16 21:00:00,BINANCE:BTCUSDT,58874.59,59700.0,58785.05,59491.99,7721.72931
2024-08-17 21:00:00,BINANCE:BTCUSDT,59491.99,60284.99,58408.92,58427.35,13634.85717
2024-08-18 21:00:00,BINANCE:BTCUSDT,58427.35,59617.63,57787.3,59438.5,22809.31251
2024-08-19 21:00:00,BINANCE:BTCUSDT,59438.5,61400.0,58548.23,59013.8,31477.44548
2024-08-20 21:00:00,BINANCE:BTCUSDT,59013.8,61820.93,58783.47,61156.03,27983.6422
2024-08-21 21:00:00,BINANCE:BTCUSDT,61156.03,61400.0,59724.87,60375.84,21241.20588
2024-08-22 21:00:00,BINANCE:BTCUSDT,60375.83,64955.0,60342.14,64037.24,38118.07089
2024-08-23 21:00:00,BINANCE:BTCUSDT,64037.24,64494.5,63531.0,64157.01,15857.15616
2024-08-24 21:00:00,BINANCE:BTCUSDT,64157.02,65000.0,63773.27,64220.0,12305.47977
2024-08-25 21:00:00,BINANCE:BTCUSDT,64219.99,64481.0,62800.0,62834.0,19470.05276
2024-08-26 21:00:00,BINANCE:BTCUSDT,62834.0,63212.0,58034.01,59415.0,35135.94178
2024-08-27 21:00:00,BINANCE:BTCUSDT,59415.0,60234.98,57860.0,59034.9,36868.54275
2024-08-28 21:00:00,BINANCE:BTCUSDT,59034.9,61166.99,58713.09,59359.01,27020.90743
2024-08-29 21:00:00,BINANCE:BTCUSDT,59359.0,59944.07,57701.1,59123.99,28519.32195
2024-08-30 21:00:00,BINANCE:BTCUSDT,59123.99,59462.38,58744.0,58973.99,8798.409
2024-08-31 21:00:00,BINANCE:BTCUSDT,58974.0,59076.59,57201.0,57301.86,20705.15741
2024-09-01 21:00:00,BINANCE:BTCUSDT,57301.77,59425.69,57128.0,59132.13,22895.01461
2024-09-02 21:00:00,BINANCE:BTCUSDT,59132.12,59809.65,57415.0,57487.73,22828.18447
2024-09-03 21:00:00,BINANCE:BTCUSDT,57487.74,58519.0,55606.0,57970.9,35560.82146
2024-09-04 21:00:00,BINANCE:BTCUSDT,57970.9,58327.07,55643.65,56180.0,27806.91413
2024-09-05 21:00:00,BINANCE:BTCUSDT,56180.0,57008.0,52550.0,53962.97,54447.76826
2024-09-06 21:00:00,BINANCE:BTCUSDT,53962.97,54850.0,53745.54,54160.86,16694.04774
2024-09-07 21:00:00,BINANCE:BTCUSDT,54160.86,55318.0,53629.01,54869.95,16274.14779
2024-09-08 21:00:00,BINANCE:BTCUSDT,54869.95,58088.0,54591.96,57042.0,32384.51737
2024-09-09 21:00:00,BINANCE:BTCUSDT,57042.01,58044.36,56386.4,57635.99,23626.78126
2024-09-10 21:00:00,BINANCE:BTCUSDT,57635.99,57981.71,55545.19,57338.0,33026.56757
2024-09-11 21:00:00,BINANCE:BTCUSDT,57338.0,58588.0,57324.0,58132.32,31074.40631
2024-09-12 21:00:00,BINANCE:BTCUSDT,58132.31,60625.0,57632.62,60498.0,29825.23333
2024-09-13 21:00:00,BINANCE:BTCUSDT,60497.99,60610.45,59400.0,59993.03,12137.90901
2024-09-14 21:00:00,BINANCE:BTCUSDT,59993.02,60395.8,58691.05,59132.0,13757.92361
2024-09-15 21:00:00,BINANCE:BTCUSDT,59132.0,59210.7,57493.3,58213.99,26477.5642
2024-09-16 21:00:00,BINANCE:BTCUSDT,58213.99,61320.0,57610.01,60313.99,33116.25878
2024-09-17 21:00:00,BINANCE:BTCUSDT,60313.99,61786.24,59174.8,61759.99,36087.02469
2024-09-18 21:00:00,BINANCE:BTCUSDT,61759.98,63850.0,61555.0,62947.99,34332.52608
2024-09-19 21:00:00,BINANCE:BTCUSDT,62948.0,64133.32,62350.0,63201.05,25466.37794
2024-09-20 21:00:00,BINANCE:BTCUSDT,63201.05,63559.9,62758.0,63348.96,8375.34608
2024-09-21 21:00:00,BINANCE:BTCUSDT,63348.97,64000.0,62357.93,63578.76,14242.19892
2024-09-22 21:00:00,BINANCE:BTCUSDT,63578.76,64745.88,62538.75,63339.99,24078.05287
2024-09-23 21:00:00,BINANCE:BTCUSDT,63339.99,64688.0,62700.0,64262.7,23185.04759
2024-09-24 21:00:00,BINANCE:BTCUSDT,64262.7,64817.99,62947.08,63152.01,17813.11168
2024-09-25 21:00:00,BINANCE:BTCUSDT,63152.01,65839.0,62670.0,65173.99,28373.30593
2024-09-26 21:00:00,BINANCE:BTCUSDT,65173.99,66498.0,64819.9,65769.95,22048.80487
2024-09-27 21:00:00,BINANCE:BTCUSDT,65769.95,66260.0,65422.23,65858.0,9127.23316
2024-09-28 21:00:00,BINANCE:BTCUSDT,65858.0,66076.12,65432.0,65602.01,8337.74111
2024-09-29 21:00:00,BINANCE:BTCUSDT,65602.01,65618.8,62856.3,63327.59,30011.08752
2024-09-30 21:00:00,BINANCE:BTCUSDT,63327.6,64130.63,60164.0,60805.78,43671.48108
2024-10-01 21:00:00,BINANCE:BTCUSDT,60804.92,62390.31,60000.0,60649.28,31534.70118
2024-10-02 21:00:00,BINANCE:BTCUSDT,60649.27,61477.19,59828.11,60752.71,26221.43472
2024-10-03 21:00:00,BINANCE:BTCUSDT,60752.72,62484.85,60459.9,62086.0,21294.65994
2024-10-04 21:00:00,BINANCE:BTCUSDT,62086.0,62370.56,61689.26,62058.0,7807.46141
2024-10-05 21:00:00,BINANCE:BTCUSDT,62058.01,62975.0,61798.97,62819.91,8906.86177
2024-10-06 21:00:00,BINANCE:BTCUSDT,62819.91,64478.19,62128.0,62224.0,25966.1852
2024-10-07 21:00:00,BINANCE:BTCUSDT,62224.01,63200.0,61860.31,62160.49,19702.22371
2024-10-08 21:00:00,BINANCE:BTCUSDT,62160.5,62543.75,60301.0,60636.02,20011.15684
2024-10-09 21:00:00,BINANCE:BTCUSDT,60636.01,61321.68,58946.0,60326.39,23967.92481
2024-10-10 21:00:00,BINANCE:BTCUSDT,60326.4,63417.56,60087.64,62540.0,23641.35209
2024-10-11 21:00:00,BINANCE:BTCUSDT,62539.99,63480.0,62487.23,63206.22,10911.30116
2024-10-12 21:00:00,BINANCE:BTCUSDT,63206.23,63285.72,62050.0,62870.02,11909.21995
2024-10-13 21:00:00,BINANCE:BTCUSDT,62870.02,66500.0,62457.81,66083.99,37669.95222
2024-10-14 21:00:00,BINANCE:BTCUSDT,66084.0,67950.0,64800.01,67074.14,43683.95423
2024-10-15 21:00:00,BINANCE:BTCUSDT,67074.14,68424.0,66750.49,67620.01,29938.25544
2024-10-16 21:00:00,BINANCE:BTCUSDT,67620.0,67939.4,66666.0,67421.78,25328.22861
2024-10-17 21:00:00,BINANCE:BTCUSDT,67421.78,69000.0,67192.36,68428.0,28725.635
2024-10-18 21:00:00,BINANCE:BTCUSDT,68427.99,68693.26,68010.0,68378.0,8193.66737
2024-10-19 21:00:00,BINANCE:BTCUSDT,68377.99,69400.0,68100.0,69031.99,12442.47378
2024-10-20 21:00:00,BINANCE:BTCUSDT,69032.0,69519.52,66840.67,67377.5,31374.42184
2024-10-21 21:00:00,BINANCE:BTCUSDT,67377.5,67836.01,66571.42,67426.0,24598.96268
2024-10-22 21:00:00,BINANCE:BTCUSDT,67426.01,67472.83,65260.0,66668.65,25530.2407
2024-10-23 21:00:00,BINANCE:BTCUSDT,66668.65,68850.0,66510.0,68198.28,22589.83877
2024-10-24 21:00:00,BINANCE:BTCUSDT,68198.27,68771.49,65596.29,66698.33,34479.71125
2024-10-25 21:00:00,BINANCE:BTCUSDT,66698.32,67454.55,66439.9,67092.76,11842.9077
2024-10-26 21:00:00,BINANCE:BTCUSDT,67092.76,68332.05,66913.73,68021.7,8653.19592
2024-10-27 21:00:00,BINANCE:BTCUSDT,68021.69,70270.0,67618.0,69962.21,29046.75459
2024-10-28 21:00:00,BINANCE:BTCUSDT,69962.21,73620.12,69760.0,72736.42,50128.60594
2024-10-29 21:00:00,BINANCE:BTCUSDT,72736.41,72961.0,71436.0,72344.74,26885.99056
2024-10-30 21:00:00,BINANCE:BTCUSDT,72344.75,72700.0,69685.76,70292.01,29352.10297
2024-10-31 21:00:00,BINANCE:BTCUSDT,70292.01,71632.95,68820.14,69496.01,38301.86755
2024-11-01 21:00:00,BINANCE:BTCUSDT,69496.0,69914.37,69000.14,69374.74,10521.67243
2024-11-02 21:00:00,BINANCE:BTCUSDT,69374.74,69391.0,67478.73,68775.99,24995.70243
2024-11-03 21:00:00,BINANCE:BTCUSDT,68775.99,69500.0,66835.0,67850.01,29800.39187
2024-11-04 21:00:00,BINANCE:BTCUSDT,67850.01,70577.91,67476.63,69372.01,33355.06888
2024-11-05 21:00:00,BINANCE:BTCUSDT,69372.01,76400.0,69298.0,75571.99,104126.994787
2024-11-06 21:00:00,BINANCE:BTCUSDT,75571.99,76849.99,74416.0,75857.89,44869.422345
2024-11-07 21:00:00,BINANCE:BTCUSDT,75857.89,77199.99,75555.0,76509.78,36521.099583
2024-11-08 21:00:00,BINANCE:BTCUSDT,76509.78,76900.0,75714.66,76677.46,16942.07915
2024-11-09 21:00:00,BINANCE:BTCUSDT,76677.46,81500.0,76492.0,80370.01,61830.100435
2024-11-10 21:00:00,BINANCE:BTCUSDT,80370.01,89530.54,80216.01,88647.99,82323.665776
2024-11-11 21:00:00,BINANCE:BTCUSDT,88648.0,89940.0,85072.0,87952.01,97299.887911
2024-11-12 21:00:00,BINANCE:BTCUSDT,87952.0,93265.64,86127.99,90375.2,86763.854127
2024-11-13 21:00:00,BINANCE:BTCUSDT,90375.21,91790.0,86668.21,87325.59,56729.51086
2024-11-14 21:00:00,BINANCE:BTCUSDT,87325.59,91850.0,87073.38,91032.07,47927.95068
2024-11-15 21:00:00,BINANCE:BTCUSDT,91032.08,91779.66,90056.17,90586.92,22717.87689
2024-11-16 21:00:00,BINANCE:BTCUSDT,90587.98,91449.99,88722.0,89855.99,23867.55609
2024-11-17 21:00:00,BINANCE:BTCUSDT,89855.98,92594.0,89376.9,90464.08,46545.03448
2024-11-18 21:00:00,BINANCE:BTCUSDT,90464.07,93905.51,90357.0,92310.79,43660.04682
2024-11-19 21:00:00,BINANCE:BTCUSDT,92310.8,94831.97,91500.0,94286.56,42203.198712
2024-11-20 21:00:00,BINANCE:BTCUSDT,94286.56,98988.0,94040.0,98317.12,69228.360477
2024-11-21 21:00:00,BINANCE:BTCUSDT,98317.12,99588.01,97122.11,98892.0,46189.309243
2024-11-22 21:00:00,BINANCE:BTCUSDT,98892.0,98908.85,97136.0,97672.4,24757.84367
2024-11-23 21:00:00,BINANCE:BTCUSDT,97672.4,98564.0,95734.77,97900.04,31200.97838
2024-11-24 21:00:00,BINANCE:BTCUSDT,97900.05,98871.8,92600.19,93010.01,50847.45096
2024-11-25 21:00:00,BINANCE:BTCUSDT,93010.01,94973.37,90791.1,91965.16,57858.73138
2024-11-26 21:00:00,BINANCE:BTCUSDT,91965.16,97208.21,91792.14,95863.11,41153.42734
2024-11-27 21:00:00,BINANCE:BTCUSDT,95863.11,96564.0,94640.0,95643.98,28814.54357
2024-11-28 21:00:00,BINANCE:BTCUSDT,95643.99,98619.99,95364.99,97460.0,27701.78231
2024-11-29 21:00:00,BINANCE:BTCUSDT,97460.0,97463.95,96092.01,96407.99,14503.83306
2024-11-30 21:00:00,BINANCE:BTCUSDT,96407.99,97836.0,95693.88,97185.18,16938.60452
2024-12-01 21:00:00,BINANCE:BTCUSDT,97185.17,98130.0,94395.0,95840.62,37958.66981
2024-12-02 21:00:00,BINANCE:BTCUSDT,95840.61,96305.52,93578.17,95849.69,35827.32283
2024-12-03 21:00:00,BINANCE:BTCUSDT,95849.69,99000.0,94587.83,98587.32,43850.53728
2024-12-04 21:00:00,BINANCE:BTCUSDT,98587.32,104088.0,90500.0,96945.63,109921.729662
2024-12-05 21:00:00,BINANCE:BTCUSDT,96945.63,101898.99,95981.72,99740.84,45049.5331
2024-12-06 21:00:00,BINANCE:BTCUSDT,99740.84,100439.18,98844.0,99831.99,14931.9459
2024-12-07 21:00:00,BINANCE:BTCUSDT,99831.99,101351.0,98657.7,101109.59,14612.99688
2024-12-08 21:00:00,BINANCE:BTCUSDT,101109.6,101215.93,94150.05,97276.47,53949.11595
2024-12-09 21:00:00,BINANCE:BTCUSDT,97276.48,98270.0,94256.54,96593.0,51708.68933
2024-12-10 21:00:00,BINANCE:BTCUSDT,96593.0,101888.0,95658.24,101125.0,37753.78291
2024-12-11 21:00:00,BINANCE:BTCUSDT,101125.0,102540.0,99311.64,100004.29,29232.08745
2024-12-12 21:00:00,BINANCE:BTCUSDT,100004.29,101895.26,99205.0,101424.25,21904.03923
2024-12-13 21:00:00,BINANCE:BTCUSDT,101424.24,102650.0,100609.41,101420.0,14191.70326
2024-12-14 21:00:00,BINANCE:BTCUSDT,101420.0,105250.0,101237.14,104463.99,22228.921775
2024-12-15 21:00:00,BINANCE:BTCUSDT,104463.99,107793.07,103333.0,106058.66,41302.40274
2024-12-16 21:00:00,BINANCE:BTCUSDT,106058.65,108353.0,105321.49,106133.74,29064.936466
2024-12-17 21:00:00,BINANCE:BTCUSDT,106133.74,106524.98,100000.0,100204.01,50307.99755
2024-12-18 21:00:00,BINANCE:BTCUSDT,100204.01,102800.11,95700.0,97461.86,55147.398
2024-12-19 21:00:00,BINANCE:BTCUSDT,97461.86,98233.0,92232.54,97805.44,62884.1357
2024-12-20 21:00:00,BINANCE:BTCUSDT,97805.44,99540.61,96398.39,97291.99,23483.54143
2024-12-21 21:00:00,BINANCE:BTCUSDT,97292.0,97448.08,94250.35,95186.27,19353.83036
2024-12-22 21:00:00,BINANCE:BTCUSDT,95186.28,96538.92,92520.0,94881.47,32810.76703
2024-12-23 21:00:00,BINANCE:BTCUSDT,94881.47,99487.99,93569.02,98663.58,23674.22488
2024-12-24 21:00:00,BINANCE:BTCUSDT,98663.58,99569.15,97632.02,99429.6,14474.1651
2024-12-25 21:00:00,BINANCE:BTCUSDT,99429.61,99963.7,95199.14,95791.6,21192.36727
2024-12-26 21:00:00,BINANCE:BTCUSDT,95791.6,97544.58,93500.01,94299.03,26501.26429
2024-12-27 21:00:00,BINANCE:BTCUSDT,94299.03,95733.99,94135.66,95300.0,8385.8929
2024-12-28 21:00:00,BINANCE:BTCUSDT,95300.0,95340.0,93009.52,93738.2,13576.00578
2024-12-29 21:00:00,BINANCE:BTCUSDT,93738.19,95024.5,91530.45,92792.05,27619.4225
2024-12-30 21:00:00,BINANCE:BTCUSDT,92792.05,96250.0,92033.73,93576.0,19612.03389
2024-12-31 21:00:00,BINANCE:BTCUSDT,93576.0,95151.15,92888.0,94591.79,10373.32613
2025-01-01 21:00:00,BINANCE:BTCUSDT,94591.78,97839.5,94392.0,96984.79,21970.48948
2025-01-02 21:00:00,BINANCE:BTCUSDT,96984.79,98976.91,96100.01,98174.18,15253.82936
2025-01-03 21:00:00,BINANCE:BTCUSDT,98174.17,98778.43,97514.79,98220.5,8990.05651
2025-01-04 21:00:00,BINANCE:BTCUSDT,98220.51,98836.85,97276.79,98363.61,8095.63723
2025-01-05 21:00:00,BINANCE:BTCUSDT,98363.61,102480.0,97920.0,102235.6,25263.43375
2025-01-06 21:00:00,BINANCE:BTCUSDT,102235.6,102724.38,96181.81,96954.61,32059.87537
2025-01-07 21:00:00,BINANCE:BTCUSDT,96954.6,97268.65,92500.9,95060.61,33704.67894
2025-01-08 21:00:00,BINANCE:BTCUSDT,95060.61,95382.32,91203.67,92552.49,34544.83685
2025-01-09 21:00:00,BINANCE:BTCUSDT,92552.49,95836.0,92206.02,94726.11,31482.86424
2025-01-10 21:00:00,BINANCE:BTCUSDT,94726.1,95050.94,93831.73,94599.99,7047.9043
2025-01-11 21:00:00,BINANCE:BTCUSDT,94599.99,95450.1,93711.19,94545.06,8606.86622
2025-01-12 21:00:00,BINANCE:BTCUSDT,94545.07,95940.0,89256.69,94536.1,42619.56423
2025-01-13 21:00:00,BINANCE:BTCUSDT,94536.11,97371.0,94346.22,96560.86,27846.61753
2025-01-14 21:00:00,BINANCE:BTCUSDT,96560.85,100681.94,96500.0,100497.35,30509.99179
2025-01-15 21:00:00,BINANCE:BTCUSDT,100497.35,100866.66,97335.13,99987.3,27832.85317
2025-01-16 21:00:00,BINANCE:BTCUSDT,99987.3,105865.22,99950.77,104077.48,39171.85292
2025-01-17 21:00:00,BINANCE:BTCUSDT,104077.47,104988.88,102277.55,104556.23,24307.82998
2025-01-18 21:00:00,BINANCE:BTCUSDT,104556.23,106422.43,99651.6,101331.57,43397.28298
2025-01-19 21:00:00,BINANCE:BTCUSDT,101331.57,109588.0,99550.0,102260.01,89529.231732
2025-01-20 21:00:00,BINANCE:BTCUSDT,102260.0,107240.81,100119.04,106143.82,45941.02002
2025-01-21 21:00:00,BINANCE:BTCUSDT,106143.82,106394.46,103339.12,103706.66,22248.69254
2025-01-22 21:00:00,BINANCE:BTCUSDT,103706.66,106850.0,101262.28,103910.34,53953.12031
2025-01-23 21:00:00,BINANCE:BTCUSDT,103910.35,107120.0,102750.0,104870.5,23609.24017
2025-01-24 21:00:00,BINANCE:BTCUSDT,104870.51,105286.52,104106.09,104746.85,9068.32377
2025-01-25 21:00:00,BINANCE:BTCUSDT,104746.86,105500.0,102520.44,102620.0,9812.51238
2025-01-26 21:00:00,BINANCE:BTCUSDT,102620.01,103260.0,97777.77,102082.83,50758.1341
2025-01-27 21:00:00,BINANCE:BTCUSDT,102082.83,103800.0,100272.68,101335.52,22022.05765
2025-01-28 21:00:00,BINANCE:BTCUSDT,101335.52,104782.68,101328.01,103733.24,23155.35802
2025-01-29 21:00:00,BINANCE:BTCUSDT,103733.25,106457.44,103278.54,104722.94,19374.07472
2025-01-30 21:00:00,BINANCE:BTCUSDT,104722.94,106012.0,101560.0,102429.56,21983.18193
2025-01-31 21:00:00,BINANCE:BTCUSDT,102429.56,102783.71,100279.51,100635.65,12290.95747
2025-02-01 21:00:00,BINANCE:BTCUSDT,100635.66,101456.6,96150.0,97700.59,34619.49939
2025-02-02 21:00:00,BINANCE:BTCUSDT,97700.59,102500.01,91231.0,101328.52,75164.7385
2025-02-03 21:00:00,BINANCE:BTCUSDT,101328.51,101732.31,96150.0,97763.13,40267.98697
2025-02-04 21:00:00,BINANCE:BTCUSDT,97763.14,99149.0,96155.0,96612.43,26233.30444
2025-02-05 21:00:00,BINANCE:BTCUSDT,96612.44,99120.0,95676.64,96554.35,23515.20405
2025-02-06 21:00:00,BINANCE:BTCUSDT,96554.35,100137.99,95620.34,96506.8,31794.22065
2025-02-07 21:00:00,BINANCE:BTCUSDT,96506.8,96880.0,95688.0,96444.74,10147.24294
2025-02-08 21:00:00,BINANCE:BTCUSDT,96444.75,97323.09,94713.0,96462.75,14120.91613
2025-02-09 21:00:00,BINANCE:BTCUSDT,96462.75,98345.0,95256.0,97430.82,20572.87537
2025-02-10 21:00:00,BINANCE:BTCUSDT,97430.82,98478.42,94876.88,95778.2,18647.76379
2025-02-11 21:00:00,BINANCE:BTCUSDT,95778.21,98119.99,94088.23,97869.99,29151.16625
2025-02-12 21:00:00,BINANCE:BTCUSDT,97870.0,98083.91,95217.36,96608.14,19921.77616
2025-02-13 21:00:00,BINANCE:BTCUSDT,96608.13,98826.0,96252.82,97500.48,18173.02646
2025-02-14 21:00:00,BINANCE:BTCUSDT,97500.47,97972.26,97223.58,97569.66,7349.37683
2025-02-15 21:00:00,BINANCE:BTCUSDT,97569.67,97704.47,96046.18,96118.12,8191.4249
2025-02-16 21:00:00,BINANCE:BTCUSDT,96118.12,97046.59,95205.0,95780.0,16492.0451
2025-02-17 21:00:00,BINANCE:BTCUSDT,95780.01,96753.91,93388.09,95671.74,23368.19471
2025-02-18 21:00:00,BINANCE:BTCUSDT,95671.74,96899.99,95029.99,96644.37,16438.50954
2025-02-19 21:00:00,BINANCE:BTCUSDT,96644.37,98711.36,96415.09,98305.0,17057.39177
2025-02-20 21:00:00,BINANCE:BTCUSDT,98305.01,99475.0,94871.95,96181.98,32249.2814
2025-02-21 21:00:00,BINANCE:BTCUSDT,96181.99,96980.0,95770.49,96551.01,11268.17708
2025-02-22 21:00:00,BINANCE:BTCUSDT,96551.01,96650.0,95227.94,96258.0,10884.84913
2025-02-23 21:00:00,BINANCE:BTCUSDT,96258.0,96500.0,91349.26,91552.88,31550.10299
2025-02-24 21:00:00,BINANCE:BTCUSDT,91552.88,92540.69,86050.99,88680.4,78333.11111
2025-02-25 21:00:00,BINANCE:BTCUSDT,88680.39,89414.15,82256.01,84250.09,56893.54409
2025-02-26 21:00:00,BINANCE:BTCUSDT,84250.09,87078.46,82716.49,84708.58,42505.45439
2025-02-27 21:00:00,BINANCE:BTCUSDT,84708.57,85120.0,78258.52,84349.94,83648.03969
2025-02-28 21:00:00,BINANCE:BTCUSDT,84349.95,86558.0,83824.78,86064.53,25785.05464
2025-03-01 21:00:00,BINANCE:BTCUSDT,86064.54,95000.0,85050.6,94270.0,54889.09045
2025-03-02 21:00:00,BINANCE:BTCUSDT,94269.99,94416.46,85117.11,86220.61,59171.10218
2025-03-03 21:00:00,BINANCE:BTCUSDT,86221.16,88967.52,81500.0,87281.98,55609.10706
2025-03-04 21:00:00,BINANCE:BTCUSDT,87281.98,91000.0,86334.53,90606.01,38264.01163
2025-03-05 21:00:00,BINANCE:BTCUSDT,90606.0,92810.64,87836.0,89931.89,34342.44902
2025-03-06 21:00:00,BINANCE:BTCUSDT,89931.88,91283.02,84667.03,86801.75,57980.35713
2025-03-07 21:00:00,BINANCE:BTCUSDT,86801.74,86897.25,85218.47,86222.45,12989.23054
2025-03-08 21:00:00,BINANCE:BTCUSDT,86222.46,86500.0,80000.0,80734.37,26115.39345
2025-03-09 21:00:00,BINANCE:BTCUSDT,80734.48,84123.46,77459.91,78595.86,47633.38405
2025-03-10 21:00:00,BINANCE:BTCUSDT,78595.86,83617.4,76606.0,82932.99,48770.06853
2025-03-11 21:00:00,BINANCE:BTCUSDT,82932.99,84539.85,80607.65,83680.12,31933.986
2025-03-12 21:00:00,BINANCE:BTCUSDT,83680.12,84336.33,79939.9,81115.78,27546.27412
2025-03-13 21:00:00,BINANCE:BTCUSDT,81115.78,85309.71,80818.84,83983.2,26858.52755
2025-03-14 21:00:00,BINANCE:BTCUSDT,83983.19,84676.28,83618.0,84338.44,11324.7332
2025-03-15 21:00:00,BINANCE:BTCUSDT,84338.44,85117.04,81981.12,82574.53,17596.12531
2025-03-16 21:00:00,BINANCE:BTCUSDT,82574.52,84756.83,82456.0,84010.03,17214.74358
2025-03-17 21:00:00,BINANCE:BTCUSDT,84010.02,84021.74,81134.66,82715.03,17610.89883
